frozenset({'Bhattacharyya Pushpak', 'Joshi Aditya'}) 24
frozenset({'Bosco Cristina', 'Sanguinetti Manuela'}) 10
frozenset({'Surdeanu Mihai', "Valenzuela-Esc{\\'a}rcega Marco A."}) 14
frozenset({'Rudinger Rachel', 'Van Durme Benjamin'}) 19
frozenset({'Cuadros Montse', 'Rigau German'}) 13
frozenset({'Marciniak Malgorzata', 'Mykowiecka Agnieszka'}) 12
frozenset({'Remus Steffen', 'Biemann Chris'}) 10
frozenset({'Ponzetto Simone Paolo', 'Biemann Chris'}) 11
frozenset({'Ponzetto Simone Paolo', 'Panchenko Alexer'}) 11
frozenset({'Proisl Thomas', 'Kabashi Besim'}) 11
frozenset({'Portet Fran{\\c{c}}ois', 'Vacher Michel'}) 13
frozenset({'Persing Isaac', 'Ng Vincent'}) 10
frozenset({'Sharp Rebecca', 'Surdeanu Mihai'}) 12
frozenset({'Habash Nizar', 'Obeid Ossama'}) 11
frozenset({'Cho Eunah', 'Waibel Alex'}) 20
frozenset({'Grabar Natalia', 'Hamon Thierry'}) 22
frozenset({"Damnati G{\\'e}raldine", 'Charlet Delphine'}) 14
frozenset({'Ferret Olivier', 'Tannier Xavier'}) 12
frozenset({'Tannier Xavier', "N{\\'e}v{\\'e}ol Aur{\\'e}lie"}) 10
frozenset({'Illouz Gabriel', 'Vilnat Anne'}) 11
frozenset({"Delvaux V{\\'e}ronique", 'Huet Kathy'}) 10
frozenset({"Delvaux V{\\'e}ronique", 'Piccaluga Myriam'}) 10
frozenset({"Delvaux V{\\'e}ronique", 'Harmegnies Bernard'}) 10
frozenset({'Piccaluga Myriam', 'Huet Kathy'}) 10
frozenset({'Harmegnies Bernard', 'Huet Kathy'}) 10
frozenset({'Harmegnies Bernard', 'Piccaluga Myriam'}) 10
frozenset({'Nerima Luka', 'Wehrli Eric'}) 14
frozenset({'Besacier Laurent', 'Lecouteux Benjamin'}) 13
frozenset({'Sripada Somayajulu', 'Reiter Ehud'}) 12
frozenset({'Krahmer Emiel', 'Wubben Ser'}) 21
frozenset({'Hagen Matthias', 'Stein Benno'}) 12
frozenset({'Ji Heng', 'Knight Kevin'}) 16
frozenset({'Liu Shih-Hung', 'Chen Berlin'}) 15
frozenset({'Sharma Dipti Misra', 'Sangal Rajeev'}) 10
frozenset({'Vela Mihaela', 'van Genabith Josef'}) 14
frozenset({'Ekbal Asif', 'Saha Sriparna'}) 20
frozenset({'Gao Jianfeng', 'Li Xiujun'}) 12
frozenset({'Bilu Yonatan', 'Slonim Noam'}) 14
frozenset({'Zhou Ming', 'Ge Tao'}) 11
frozenset({'Bi Wei', 'Liu Xiaojiang'}) 13
frozenset({'Che Wanxiang', 'Qin Bing'}) 11
frozenset({'Habernal Ivan', 'Gurevych Iryna'}) 15
frozenset({'Tang Duyu', 'Qin Bing'}) 12
frozenset({'Tang Duyu', 'Liu Ting'}) 12
frozenset({'Bhattacharyya Pushpak', 'Gupta Deepak'}) 10
frozenset({'Mare{\\v{c}}ek David', 'Rosa Rudolf'}) 11
frozenset({'Bernardi Raffaella', 'Pezzelle Sro'}) 11
frozenset({'Wang Guoyin', 'Carin Lawrence'}) 10
frozenset({'Poliak Adam', 'Van Durme Benjamin'}) 13
frozenset({'Beigman Klebanov Beata', 'Flor Michael'}) 13
frozenset({'Koehn Philipp', 'Khayrallah Huda'}) 12
frozenset({'Nagata Masaaki', 'Nishino Masaaki'}) 10
frozenset({'Zhao Tiejun', 'Zhu Conghui'}) 12
frozenset({'Vilares David', "G{\\'o}mez-Rodr{\\'\\i}guez Carlos"}) 20
frozenset({'Choi Yejin', 'Rashkin Hannah'}) 11
frozenset({'Guo Xiaoxiao', 'Chang Shiyu'}) 11
frozenset({'Johannsen Anders', "Mart{\\'\\i}nez Alonso H{\\'e}ctor"}) 10
frozenset({'Carin Lawrence', 'Shen Dinghan'}) 14
frozenset({'Shi Shuming', 'Liu Xiaojiang'}) 10
frozenset({'Miura Yasuhide', 'Ohkuma Tomoko'}) 19
frozenset({'Ney Hermann', 'Kim Yunsu'}) 14
frozenset({'Forcada Mikel L.', "S{\\'a}nchez-Mart{\\'\\i}nez Felipe"}) 18
frozenset({'Forcada Mikel L.', "P{\\'e}rez-Ortiz Juan Antonio"}) 10
frozenset({'Espl{\\`a}-Gomis Miquel', 'Forcada Mikel L.'}) 11
frozenset({'Palmer Martha', 'Xue Nianwen'}) 14
frozenset({'Hershcovich Daniel', 'Abend Omri'}) 12
frozenset({'Eger Steffen', 'Gurevych Iryna'}) 12
frozenset({'Sayeed Asad', 'Demberg Vera'}) 16
frozenset({'Beck Daniel', 'Specia Lucia'}) 10
frozenset({'Chen Wenliang', 'Zhang Min'}) 16
frozenset({'Chen Qingcai', 'Wang Xiaolong'}) 10
frozenset({'Banea Carmen', 'Mihalcea Rada'}) 21
frozenset({'Sumita Eiichiro', 'Tamura Akihiro'}) 10
frozenset({'Napoles Courtney', 'Tetreault Joel'}) 10
frozenset({'Blache Philippe', "Rauzy St{\\'e}phane"}) 14
frozenset({'Hazem Amir', 'Morin Emmanuel'}) 15
frozenset({'Makhoul John', 'Schwartz Richard'}) 24
frozenset({'Chamberlain Jon', 'Kruschwitz Udo'}) 10
frozenset({'Poesio Massimo', 'Kruschwitz Udo'}) 15
frozenset({'Korhonen Anna', 'Poibeau Thierry'}) 11
frozenset({'Belinkov Yonatan', 'Glass James'}) 11
frozenset({'Zhang Yue', 'Zhang Meishan'}) 16
frozenset({'Zhao Tiejun', 'Li Sheng'}) 14
frozenset({'Cahill Aoife', 'Madnani Nitin'}) 15
frozenset({'Surdeanu Mihai', 'Hahn-Powell Gus'}) 10
frozenset({'Liu Ting', 'Wang Haifeng'}) 20
frozenset({'Che Wanxiang', 'Liu Yijia'}) 13
frozenset({'Liu Ting', 'Liu Yijia'}) 11
frozenset({'Eskenazi Maxine', 'Zhao Tiancheng'}) 13
frozenset({'Meyer Christian M.', 'Gurevych Iryna'}) 15
frozenset({'Hoang Hieu', 'Koehn Philipp'}) 18
frozenset({'Zhou Guodong', 'Li Peifeng'}) 13
frozenset({'Fern Xiaoli', 'Tadepalli Prasad'}) 10
frozenset({'Hovy Eduard', 'Ma Xuezhe'}) 13
frozenset({'Stahlberg Felix', 'Byrne Bill'}) 18
frozenset({'Dredze Mark', 'Andrews Nicholas'}) 10
frozenset({'Bhattacharyya Pushpak', 'Mishra Abhijit'}) 15
frozenset({"Freitas Andr{\\'e}", 'Hschuh Siegfried'}) 17
frozenset({'Zarrie{\\ss} Sina', 'Schlangen David'}) 15
frozenset({"Seddah Djam{\\'e}", 'Cito Marie'}) 14
frozenset({"Fu{\\v{c}}{\\'\\i}kov{\\'a} Eva", "Ure{\\v{s}}ov{\\'a} Zde{\\v{n}}ka"}) 10
frozenset({"Ure{\\v{s}}ov{\\'a} Zde{\\v{n}}ka", 'Haji{\\v{c}} Jan'}) 17
frozenset({'Song Zhiyi', 'Strassel Stephanie'}) 15
frozenset({'Bies Ann', 'Kulick Seth'}) 25
frozenset({'van Genabith Josef', 'Pal Santanu'}) 14
frozenset({'Zampieri Marcos', 'van Genabith Josef'}) 13
frozenset({'Wang Xiaolin', 'Sumita Eiichiro'}) 12
frozenset({'Eshghi Arash', 'Lemon Oliver'}) 10
frozenset({'Post Matt', 'Bojar Ond{\\v{r}}ej'}) 11
frozenset({'Post Matt', 'Haddow Barry'}) 12
frozenset({'Monz Christof', 'Post Matt'}) 14
frozenset({'Verspoor Karin', 'Neves Mariana'}) 10
frozenset({"Sanchis-Trilles Germ{\\'a}n", 'Casacuberta Francisco'}) 13
frozenset({'Naskar Sudip Kumar', 'Pal Santanu'}) 15
frozenset({'Naskar Sudip Kumar', 'van Genabith Josef'}) 14
frozenset({'Byrne Bill', 'de Gispert Adri{\\`a}'}) 14
frozenset({'Ha Thanh-Le', 'Niehues Jan'}) 15
frozenset({'Mitamura Teruko', 'Nyberg Eric'}) 23
frozenset({'Samih Younes', 'Attia Mohammed'}) 13
frozenset({'Hajj Hazem', 'El-Hajj Wassim'}) 10
frozenset({'Rambow Owen', 'Habash Nizar'}) 38
frozenset({'Reisert Paul', 'Inui Kentaro'}) 11
frozenset({'Evang Kilian', 'Bos Johan'}) 10
frozenset({'Hahn Udo', 'Hellrich Johannes'}) 11
frozenset({"Daum{\\'e} III Hal", 'Rao Sudha'}) 10
frozenset({'{\\v{S}}najder Jan', 'Karan Mladen'}) 10
frozenset({'Stepanov Evgeny', 'Riccardi Giuseppe'}) 13
frozenset({'Allauzen Cyril', 'Riley Michael'}) 11
frozenset({'Webber Bonnie', 'Prasad Rashmi'}) 14
frozenset({'Prasad Rashmi', 'Lee Alan'}) 10
frozenset({'Ekbal Asif', 'Akhtar Md Shad'}) 14
frozenset({'Bhattacharyya Pushpak', 'Akhtar Md Shad'}) 12
frozenset({'Cocos Anne', 'Callison-Burch Chris'}) 11
frozenset({'Callison-Burch Chris', 'Apidianaki Marianna'}) 12
frozenset({'Martin Maite', "Ure{\\~n}a-L{\\'o}pez L. Alfonso"}) 10
frozenset({'Lefever Els', "Hoste V{\\'e}ronique"}) 22
frozenset({'Bontcheva Kalina', 'Maynard Diana'}) 13
frozenset({'Bontcheva Kalina', 'Derczynski Leon'}) 12
frozenset({'Semeraro Giovanni', 'Basile Pierpaolo'}) 11
frozenset({'van den Bosch Antal', 'Krahmer Emiel'}) 11
frozenset({'Maharjan Suraj', 'Solorio Thamar'}) 14
frozenset({'Solorio Thamar', 'Montes Manuel'}) 10
frozenset({"M{\\`a}rquez Llu{\\'\\i}s", "Barr{\\'o}n-Cede{\\~n}o Alberto"}) 13
frozenset({"M{\\`a}rquez Llu{\\'\\i}s", 'Nakov Preslav'}) 27
frozenset({'Gildea Daniel', 'Song Linfeng'}) 12
frozenset({'Choi Yejin', 'Cardie Claire'}) 10
frozenset({'Carenini Giuseppe', 'Joty Shafiq'}) 10
frozenset({'Murray Gabriel', 'Carenini Giuseppe'}) 10
frozenset({'Chen Jhih-Jie', 'Chang Jason'}) 10
frozenset({'Duh Kevin', 'Van Durme Benjamin'}) 11
frozenset({'Dahlmeier Daniel', 'Ng Hwee Tou'}) 17
frozenset({'Stab Christian', 'Gurevych Iryna'}) 14
frozenset({'Hsieh Yu-Lun', 'Hsu Wen-Lian'}) 11
frozenset({'Sun Xu', 'Ma Shuming'}) 14
frozenset({'Wong Kam-Fai', 'Gao Wei'}) 12
frozenset({'May Jonathan', 'Knight Kevin'}) 16
frozenset({'Clark Stephen', 'Rimell Laura'}) 11
frozenset({'Grangier David', 'Auli Michael'}) 10
frozenset({'Liu Qun', 'Feng Yang'}) 11
frozenset({'Wieting John', 'Gimpel Kevin'}) 10
frozenset({'Sun Xu', 'Xu Jingjing'}) 12
frozenset({'Miller Tristan', 'Gurevych Iryna'}) 12
frozenset({'Mohammad Saif', 'Kiritchenko Svetlana'}) 22
frozenset({'Rumshisky Anna', 'Romanov Alexey'}) 13
frozenset({'McCallum Andrew', 'Verga Patrick'}) 10
frozenset({"Vuli{\\'c} Ivan", 'Moens Marie-Francine'}) 12
frozenset({'Nguyen Dat Quoc', 'Nguyen Dai Quoc'}) 12
frozenset({'Yang Jie', 'Zhang Yue'}) 10
frozenset({'Hashimoto Kazuma', 'Tsuruoka Yoshimasa'}) 13
frozenset({'Cohen Shay B.', 'Narayan Shashi'}) 12
frozenset({'Flickinger Dan', 'Oepen Stephan'}) 25
frozenset({'Roth Dan', 'Upadhyay Shyam'}) 11
frozenset({'Roth Dan', 'Peng Haoruo'}) 10
frozenset({'Ramisch Carlos', 'Villavicencio Aline'}) 23
frozenset({'Castro Ferreira Thiago', 'Krahmer Emiel'}) 10
frozenset({"Hoste V{\\'e}ronique", "De Clercq Orph{\\'e}e"}) 10
frozenset({'Kurohashi Sadao', 'Shibata Tomohide'}) 14
frozenset({'Resnik Philip', 'Boyd-Graber Jordan'}) 15
frozenset({'Koehn Philipp', 'Knowles Rebecca'}) 10
frozenset({'Klein Dan', 'Berg-Kirkpatrick Taylor'}) 15
frozenset({'Nakov Preslav', 'Joty Shafiq'}) 15
frozenset({'Zhou Guodong', 'Qian Longhua'}) 11
frozenset({'Chang Yung-Chun', 'Hsu Wen-Lian'}) 11
frozenset({'Palmer Martha', 'Vaidya Ashwini'}) 10
frozenset({'Rosset Sophie', 'Zweigenbaum Pierre'}) 18
frozenset({'Birch Alexra', 'Sennrich Rico'}) 10
frozenset({'Federico Marcello', 'Negri Matteo'}) 12
frozenset({'Patel Kevin', 'Bhattacharyya Pushpak'}) 11
frozenset({'Sasaki Minoru', 'Komiya Kanako'}) 10
frozenset({'Shinnou Hiroyuki', 'Sasaki Minoru'}) 20
frozenset({'Volodina Elena', "Pil{\\'a}n Ildik{\\'o}"}) 11
frozenset({'Meurers Detmar', 'Ziai Ramon'}) 10
frozenset({'Pan Xiaoman', 'Knight Kevin'}) 10
frozenset({'Zhang Boliang', 'Ji Heng'}) 15
frozenset({'Al-Khatib Khalid', 'Stein Benno'}) 10
frozenset({"Gerv{\\'a}s Pablo", "Herv{\\'a}s Raquel"}) 10
frozenset({'Specia Lucia', 'Haddow Barry'}) 11
frozenset({'Monz Christof', 'Specia Lucia'}) 11
frozenset({'Post Matt', 'Specia Lucia'}) 12
frozenset({'Specia Lucia', 'Turchi Marco'}) 11
frozenset({'Burchardt Aljoscha', 'Avramidis Eleftherios'}) 17
frozenset({'Logacheva Varvara', 'Specia Lucia'}) 15
frozenset({'Papavassiliou Vassilis', 'Prokopidis Prokopis'}) 11
frozenset({'Way Andy', 'Toral Antonio'}) 16
frozenset({'Ney Hermann', 'Alkhouli Tamer'}) 14
frozenset({'Grishman Ralph', 'Nguyen Thien Huu'}) 10
frozenset({'Asahara Masayuki', 'Matsumoto Yuji'}) 34
frozenset({'Kondrak Grzegorz', 'Nicolai Garrett'}) 13
frozenset({'Esker Ramy', 'Rambow Owen'}) 15
frozenset({'Ultes Stefan', 'Rojas-Barahona Lina M.'}) 11
frozenset({'Rojas-Barahona Lina M.', "Ga{\\v{s}}i{\\'c} Milica"}) 12
frozenset({'Ultes Stefan', "Ga{\\v{s}}i{\\'c} Milica"}) 14
frozenset({'Erjavec Toma{\\v{z}}', 'Fi{\\v{s}}er Darja'}) 12
frozenset({'Budzianowski Pawe{\\l}', "Ga{\\v{s}}i{\\'c} Milica"}) 11
frozenset({'Allen James', 'Galescu Lucian'}) 10
frozenset({'Rojas-Barahona Lina M.', 'Young Steve'}) 10
frozenset({'Young Steve', "Ga{\\v{s}}i{\\'c} Milica"}) 23
frozenset({'Araki Jun', 'Mitamura Teruko'}) 10
frozenset({'Vossen Piek', 'Caselli Tommaso'}) 12
frozenset({'Palmer Martha', 'Bonial Claire'}) 19
frozenset({'Dasgupta Tirthankar', 'Sinha Manjira'}) 12
frozenset({"Max Aur{\\'e}lien", 'Vilnat Anne'}) 11
frozenset({'Yoshimi Takehiko', 'Kotani Katsunori'}) 10
frozenset({'Chen Liang-Pu', 'Wu Shih-Hung'}) 10
frozenset({'Neubig Graham', 'Nakamura Satoshi'}) 37
frozenset({'Zhao Shiqi', 'Wang Haifeng'}) 12
frozenset({'Banchs Rafael E.', 'Li Haizhou'}) 15
frozenset({'Duan Xiangyu', 'Li Haizhou'}) 13
frozenset({'Li Haizhou', 'Zhang Min'}) 60
frozenset({'Uryupina Olga', 'Poesio Massimo'}) 10
frozenset({'Burstein Jill', 'Tetreault Joel'}) 12
frozenset({'Leacock Claudia', 'Tetreault Joel'}) 11
frozenset({'Plank Barbara', "Mart{\\'\\i}nez Alonso H{\\'e}ctor"}) 14
frozenset({'Barbieri Francesco', 'Saggion Horacio'}) 11
frozenset({'Ronzano Francesco', 'Saggion Horacio'}) 16
frozenset({'Espinosa-Anke Luis', 'Saggion Horacio'}) 10
frozenset({'Nikolova Ivelina', 'Angelova Galia'}) 10
frozenset({'Thater Stefan', 'Pinkal Manfred'}) 12
frozenset({'Hermann Karl Moritz', 'Blunsom Phil'}) 13
frozenset({'Hermjakob Ulf', 'Knight Kevin'}) 11
frozenset({'Moschitti Alessro', 'Da San Martino Giovanni'}) 11
frozenset({'Shimbo Masashi', 'Matsumoto Yuji'}) 10
frozenset({'Zettlemoyer Luke', 'Lee Kenton'}) 12
frozenset({'Sun Xu', 'Wang Houfeng'}) 19
frozenset({'Li Mu', 'Liu Shujie'}) 19
frozenset({'Zhou Ming', 'Li Mu'}) 39
frozenset({'Li Sujian', 'Li Wenjie'}) 11
frozenset({'Thomson Sam', 'Smith Noah A.'}) 10
frozenset({'Zhao Tiejun', 'Zhou Ming'}) 12
frozenset({'Gardent Claire', 'Narayan Shashi'}) 12
frozenset({'Biemann Chris', 'Riedl Martin'}) 23
frozenset({'Moschitti Alessro', "M{\\`a}rquez Llu{\\'\\i}s"}) 15
frozenset({'Moschitti Alessro', 'Nakov Preslav'}) 14
frozenset({'Wilkens Rodrigo', 'Villavicencio Aline'}) 10
frozenset({'Wisniewski Guillaume', 'Aufrant Lauriane'}) 11
frozenset({'Yvon Fran{\\c{c}}ois', 'Aufrant Lauriane'}) 12
frozenset({'Vogel Stephan', 'Sajjad Hassan'}) 14
frozenset({'Iglesias Gonzalo', 'de Gispert Adri{\\`a}'}) 11
frozenset({'Su Pei-Hao', 'Rojas-Barahona Lina M.'}) 10
frozenset({'Su Pei-Hao', "Ga{\\v{s}}i{\\'c} Milica"}) 16
frozenset({'Liu Qun', 'Way Andy'}) 28
frozenset({'Gimpel Kevin', 'Bansal Mohit'}) 10
frozenset({'Gao Jianfeng', 'He Xiaodong'}) 13
frozenset({'Nagata Masaaki', 'Hayashi Katsuhiko'}) 10
frozenset({'Smith Noah A.', 'Schneider Nathan'}) 17
frozenset({'Rambow Owen', 'Prabhakaran Vinodkumar'}) 17
frozenset({'Deng Li', 'He Xiaodong'}) 11
frozenset({"N{\\'e}v{\\'e}ol Aur{\\'e}lie", 'Zweigenbaum Pierre'}) 10
frozenset({'Grouin Cyril', "N{\\'e}v{\\'e}ol Aur{\\'e}lie"}) 10
frozenset({'Ananiadou Sophia', 'McNaught John'}) 11
frozenset({'Vincze Veronika', "Farkas Rich{\\'a}rd"}) 10
frozenset({'van den Bosch Antal', 'Hendrickx Iris'}) 14
frozenset({'Kordoni Valia', 'Egg Markus'}) 11
frozenset({'Chang Baobao', 'Ge Tao'}) 11
frozenset({'Sui Zhifang', 'Ge Tao'}) 10
frozenset({'Roth Dan', 'Sammons Mark'}) 18
frozenset({'Roth Dan', 'Srikumar Vivek'}) 12
frozenset({'Bisazza Arianna', 'Monz Christof'}) 15
frozenset({'Davis Brian', 'Hschuh Siegfried'}) 10
frozenset({'Francopoulo Gil', 'Paroubek Patrick'}) 10
frozenset({'Abdelali Ahmed', 'Vogel Stephan'}) 12
frozenset({'Huang Chu-Ren', 'Xu Hongzhi'}) 13
frozenset({'Sarasola Kepa', 'Labaka Gorka'}) 16
frozenset({'Oflazer Kemal', 'Bouamor Houda'}) 15
frozenset({'Oflazer Kemal', 'Zaghouani Wajdi'}) 10
frozenset({'Ishida Toru', 'Murakami Yohei'}) 10
frozenset({'Bird Steven', 'Cohn Trevor'}) 11
frozenset({'Specia Lucia', 'Paetzold Gustavo'}) 21
frozenset({'Liu Jing', 'Lin Chin-Yew'}) 10
frozenset({'Esker Ramy', 'Habash Nizar'}) 18
frozenset({'Frontini Francesca', 'Monachini Monica'}) 12
frozenset({'Hagen Kristin', 'Johannessen Janne Bondi'}) 11
frozenset({'Bechet Frederic', 'Favre Benoit'}) 12
frozenset({'Salakoski Tapio', 'Ginter Filip'}) 11
frozenset({'Dras Mark', 'Malmasi Shervin'}) 18
frozenset({'Kuhlmann Marco', 'Satta Giorgio'}) 10
frozenset({'Ney Hermann', 'Peter Jan-Thorsten'}) 19
frozenset({'Moschitti Alessro', 'Nicosia Massimo'}) 11
frozenset({'Preo{\\c{t}}iuc-Pietro Daniel', 'Ungar Lyle'}) 12
frozenset({'Levin Lori', 'Carbonell Jaime'}) 16
frozenset({'Callison-Burch Chris', 'Pavlick Ellie'}) 15
frozenset({'Way Andy', 'Du Jinhua'}) 22
frozenset({'Liu Qun', 'Tu Zhaopeng'}) 11
frozenset({'Dyer Chris', 'Smith Noah A.'}) 34
frozenset({"M{\\`a}rquez Llu{\\'\\i}s", 'Joty Shafiq'}) 14
frozenset({'Wen Tsung-Hsien', "Ga{\\v{s}}i{\\'c} Milica"}) 14
frozenset({'Su Keh-Yih', 'Zong Chengqing'}) 10
frozenset({'Federico Marcello', 'Cettolo Mauro'}) 33
frozenset({'Ringger Eric', 'Felt Paul'}) 12
frozenset({'Seppi Kevin', 'Felt Paul'}) 13
frozenset({'Ringger Eric', 'Seppi Kevin'}) 17
frozenset({'van den Bosch Antal', 'Wubben Ser'}) 10
frozenset({'Iosif Elias', 'Potamianos Alexros'}) 19
frozenset({'Maziarz Marek', 'Piasecki Maciej'}) 11
frozenset({'Bond Francis', 'Baldwin Timothy'}) 11
frozenset({'Patra Braja Gopal', 'Das Dipankar'}) 13
frozenset({'Byopadhyay Sivaji', 'Patra Braja Gopal'}) 13
frozenset({'Utsuro Takehito', 'Yamamoto Mikio'}) 13
frozenset({"Ga{\\v{s}}i{\\'c} Milica", "Mrk{\\v{s}}i{\\'c} Nikola"}) 14
frozenset({'Young Steve', "Mrk{\\v{s}}i{\\'c} Nikola"}) 15
frozenset({'Su Pei-Hao', 'Young Steve'}) 13
frozenset({'Young Steve', 'Wen Tsung-Hsien'}) 13
frozenset({'An Pranav', 'Walker Marilyn'}) 10
frozenset({'Buck Christian', 'Koehn Philipp'}) 10
frozenset({'Koehn Philipp', 'Birch Alexra'}) 13
frozenset({'Cho Eunah', 'Niehues Jan'}) 20
frozenset({'Allauzen Alexre', 'Yvon Fran{\\c{c}}ois'}) 29
frozenset({'Federico Marcello', 'Bertoldi Nicola'}) 33
frozenset({'Foster George', 'Chen Boxing'}) 15
frozenset({'Chen Boxing', 'Kuhn Rol'}) 17
frozenset({'Foster George', 'Kuhn Rol'}) 27
frozenset({'Ha Thanh-Le', 'Cho Eunah'}) 11
frozenset({'Zhao Kai', 'Huang Liang'}) 14
frozenset({'Kamran Amir', 'Bojar Ond{\\v{r}}ej'}) 10
frozenset({'S{\\o}gaard Anders', 'Hovy Dirk'}) 17
frozenset({'Sha Lei', 'Chang Baobao'}) 10
frozenset({'{\\v{S}}najder Jan', 'Glava{\\v{s}} Goran'}) 12
frozenset({'Xiao Jianguo', 'Wan Xiaojun'}) 13
frozenset({'Perez-Beltrachini Laura', 'Gardent Claire'}) 16
frozenset({'Ha Thanh-Le', 'Waibel Alex'}) 11
frozenset({'Marcu Daniel', 'Knight Kevin'}) 22
frozenset({'Weir David', 'Reffin Jeremy'}) 10
frozenset({'Marimon Montserrat', "Bel N{\\'u}ria"}) 10
frozenset({'Habash Nizar', 'Diab Mona'}) 18
frozenset({'Al-Badrashiny Mohamed', 'Diab Mona'}) 13
frozenset({'Diab Mona', 'Hawwari Abdelati'}) 14
frozenset({"{\\v{Z}}abokrtsk{\\'y} Zden{\\v{e}}k", 'Mare{\\v{c}}ek David'}) 15
frozenset({'Boldrini Ester', "Mart{\\'\\i}nez-Barco Patricio"}) 10
frozenset({'Navigli Roberto', 'Pilehvar Mohammad Taher'}) 13
frozenset({'Rus Vasile', 'Banjade Rajendra'}) 11
frozenset({'McCallum Andrew', 'Riedel Sebastian'}) 11
frozenset({'Xu Feiyu', 'Uszkoreit Hans'}) 29
frozenset({'Xu Feiyu', 'Krause Sebastian'}) 12
frozenset({'Krause Sebastian', 'Uszkoreit Hans'}) 11
frozenset({'Joubert Alain', 'Lafourcade Mathieu'}) 16
frozenset({'Kiela Douwe', 'Clark Stephen'}) 12
frozenset({'Li Hang', 'Lu Zhengdong'}) 13
frozenset({'Quirk Chris', 'Toutanova Kristina'}) 10
frozenset({'Zhang Yuan', 'Barzilay Regina'}) 10
frozenset({'Su Pei-Hao', 'Vyke David'}) 10
frozenset({'Vyke David', "Mrk{\\v{s}}i{\\'c} Nikola"}) 10
frozenset({'Wen Tsung-Hsien', 'Vyke David'}) 10
frozenset({'Vyke David', "Ga{\\v{s}}i{\\'c} Milica"}) 10
frozenset({'Young Steve', 'Vyke David'}) 11
frozenset({'Moschitti Alessro', 'Severyn Aliaksei'}) 11
frozenset({'Xiang Bing', 'Zhou Bowen'}) 15
frozenset({'Gurevych Iryna', 'Eckle-Kohler Judith'}) 14
frozenset({'Wan Stephen', "Paris C{\\'e}cile"}) 15
frozenset({'Finch Andrew', 'Utiyama Masao'}) 14
frozenset({'Finch Andrew', 'Sumita Eiichiro'}) 45
frozenset({'Liu Zhanyi', 'Wu Hua'}) 13
frozenset({'Xiong Deyi', 'Zhang Min'}) 29
frozenset({'Li Mu', 'Zhang Dongdong'}) 21
frozenset({'Thomson Blaise', 'Young Steve'}) 18
frozenset({'Chen Kuan-Yu', 'Chen Berlin'}) 19
frozenset({'Wang Hsin-Min', 'Chen Berlin'}) 15
frozenset({'Wang Yu-Chun', 'Tsai Richard Tzong-Han'}) 13
frozenset({'Hung Hsiao-Tsung', 'Chen Berlin'}) 10
frozenset({'Liu Yang', 'Qian Xian'}) 10
frozenset({'Rappoport Ari', 'Reichart Roi'}) 26
frozenset({"Guzm{\\'a}n Francisco", 'Nakov Preslav'}) 13
frozenset({'Korhonen Anna', 'Hill Felix'}) 10
frozenset({'Callison-Burch Chris', 'Irvine Ann'}) 11
frozenset({'Dyer Chris', 'Ballesteros Miguel'}) 11
frozenset({'Way Andy', 'Li Liangyou'}) 11
frozenset({'Bethard Steven', 'Moens Marie-Francine'}) 10
frozenset({'Graham Yvette', 'Baldwin Timothy'}) 11
frozenset({'S{\\o}gaard Anders', "Mart{\\'\\i}nez Alonso H{\\'e}ctor"}) 13
frozenset({'Ananiadou Sophia', "Tsujii Jun{'}ichi"}) 29
frozenset({'Yvon Fran{\\c{c}}ois', 'Lavergne Thomas'}) 15
frozenset({'Lu Qin', 'Xu Ruifeng'}) 11
frozenset({'Rambow Owen', 'Nasr Alexis'}) 11
frozenset({'Mukherjee Animesh', 'Choudhury Monojit'}) 13
frozenset({'Liu Ting', 'Zhang Meishan'}) 10
frozenset({'Ligozat Anne-Laure', 'Grau Brigitte'}) 14
frozenset({'Wisniewski Guillaume', 'Allauzen Alexre'}) 10
frozenset({'Ma Qing', 'Murata Masaki'}) 21
frozenset({'Duh Kevin', 'Matsumoto Yuji'}) 16
frozenset({'Naskar Sudip Kumar', 'Byopadhyay Sivaji'}) 11
frozenset({'Rieser Verena', 'Lemon Oliver'}) 17
frozenset({'Mare{\\v{c}}ek David', 'Popel Martin'}) 10
frozenset({'Bhingardive Sudha', 'Bhattacharyya Pushpak'}) 12
frozenset({'Basu Anupam', 'Sinha Manjira'}) 10
frozenset({'Dasgupta Tirthankar', 'Basu Anupam'}) 13
frozenset({'Bethard Steven', 'Solorio Thamar'}) 10
frozenset({'Diab Mona', 'Ghoneim Mahmoud'}) 14
frozenset({'Maier Wolfgang', 'Kallmeyer Laura'}) 13
frozenset({'Kordoni Valia', 'Cholakov Kostadin'}) 11
frozenset({'Finch Andrew', 'Wang Xiaolin'}) 10
frozenset({'Nagata Masaaki', 'Sudoh Katsuhito'}) 21
frozenset({'Banchs Rafael E.', 'Lambert Patrik'}) 14
frozenset({'Costa-juss{\\`a} Marta R.', 'Lambert Patrik'}) 11
frozenset({'Costa-juss{\\`a} Marta R.', 'Banchs Rafael E.'}) 13
frozenset({'Wu Dekai', 'Saers Markus'}) 27
frozenset({'Wilcock Graham', 'Jokinen Kristiina'}) 10
frozenset({'McShane Marjorie', 'Nirenburg Sergei'}) 15
frozenset({'Gaizauskas Robert', 'Aker Ahmet'}) 14
frozenset({'Hepple Mark', 'Gaizauskas Robert'}) 10
